month,platform,brand,legalEntity,comuna,project,pepCode,campaignName,amount,invoiceId,invoiceDate,paymentDate,paymentReference,referenceId,referenceType,chargeAmountValidation,matched,mappingBrand,cartolaMatchStatus
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,FB_AOL_Santiago_PadreLePaige_Etapa2,3589,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-24,2YT5FVM6E2,27550555754629774-27230517936633563,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,FB_AOL_Santiago_PadreLePaige_Etapa2,2364,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-25,TBKV3V56E2,27259549190397101-27248609218157768,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,FB_AOL_Santiago_PadreLePaige_Etapa2,3972,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-26,Y3EA7V56E2,27270833415935346-27282971734721510,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,FB_AOL_Santiago_PadreLePaige_Etapa2,2339,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-27,SM8BSVM6E2,27589485237403492-27589485380736811,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,FB_AOL_Santiago_PadreLePaige_Etapa2,2267,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-28,SPFDAWD6E2,27285030791182277-27296018130083540,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,FB_AOL_Santiago_PadreLePaige_Etapa2,1031,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-28,74P9CV56E2,27332698036415551-27340345912317432,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,FB_AOL_Santiago_PadreLePaige_Etapa2,653,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-29,T9LRDWD6E2,27359362740415749-27243885618630131,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,FB_AOL_Santiago_PadreLePaige_Etapa2,55677,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-30,9QFJUWZ5E2,27377902535228430-27318974347787919,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13447,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-01,MYWKGTZ5E2,26944250811926942-26944250895260267,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13196,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-01,X3U5MRV6E2,26993498367002184-26925750043777022,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,12724,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-02,PL8PCS56E2,26892894557062574-27012694748415879,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,12899,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-03,M692CTH6E2,26955895790762447-26978962338455786,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,12912,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-04,RBA92TM6E2,26911316085220421-27031154826569871,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,14018,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-04,HQL9HTH6E2,26984051261280231-27041801612171859,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13549,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-05,NPB26SV6E2,26932677059750990-26994861566865867,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13074,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-06,WCGNQSV5E2,26924617497223612-26942658372086192,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13083,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-06,5B9LSSV5E2,26949351914750171-26931311096554252,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,12498,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-07,8N6ATTD6E2,26958503707168325-26958503753834987,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,12664,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-08,XJ3P9UZ5E2,27043450532006966-27088423397509680,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13735,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-08,AMG8BUZ5E2,27346319598386725-27081166668235357,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,12179,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-09,N4DDEUZ5E2,27092102850475072-26984652227886806,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13762,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-10,VCB4QSV6E2,26995623820122980-27058926647126024,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,873,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-11,,27079018121783543-27015753258110036,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,12663,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-11,LBPCYTM6E2,27136110909407595-27130101213341904,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13571,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-11,SASE8UD6E2,27376643775354307-27376643808687637,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,12893,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-12,NG2AHTV5E2,27141797128838979-27102367006115318,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,12461,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-13,9VVJ6UM6E2,27089510467400978-27151676897851002,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,14253,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-13,EW55RT96E2,27416483388037012-27118825387802813,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,14085,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-14,77YUNUD6E2,27168608139491211-27036117139406980,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13300,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-15,63AVRUH6E2,27124737610544928-27044305521921475,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13930,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-15,S6QLXT56E2,27184521494566542-27069920879359940,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13375,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-16,GBCV2U56E2,27156133170738701-27195894773429214,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13129,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-17,UMU84UV5E2,27092665593752135-27200089919676364,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,12587,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-18,YDF45VD6E2,27103250816026946-27224195733932445,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13113,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-19,MDXHRTV6E2,27226717517013606-27094019966950030,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13416,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-19,469JAVD6E2,27229558510062838-27185597174458970,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13650,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-20,4HSYQVZ5E2,27195173376834684-27247310348287656,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13434,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-21,YH65PU96E2,27200397816312242-27255321134153242,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13312,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-21,5YPELU56E2,27249685521383470-27249685584716797,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,12616,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-22,GG3Y6UV6E2,27280121045006580-27140825645602795,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13056,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-23,4QJDLUR6E2,27244006758618008-27276434858708536,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,14225,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-24,TKWPUVD6E2,27237593162592707-27306561512362533,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,12085,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-24,2YT5FVM6E2,27550555754629774-27230517936633563,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,12731,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-25,TBKV3V56E2,27259549190397101-27248609218157768,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,14469,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-26,Y3EA7V56E2,27270833415935346-27282971734721510,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13468,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-27,SM8BSVM6E2,27589485237403492-27589485380736811,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,14211,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-28,SPFDAWD6E2,27285030791182277-27296018130083540,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,11085,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-28,74P9CV56E2,27332698036415551-27340345912317432,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13618,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-29,T9LRDWD6E2,27359362740415749-27243885618630131,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,13431,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-30,9QFJUWZ5E2,27377902535228430-27318974347787919,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,4550,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-01,MYWKGTZ5E2,26944250811926942-26944250895260267,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,5296,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-01,X3U5MRV6E2,26993498367002184-26925750043777022,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,4955,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-02,PL8PCS56E2,26892894557062574-27012694748415879,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,5717,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-03,M692CTH6E2,26955895790762447-26978962338455786,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,5298,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-04,RBA92TM6E2,26911316085220421-27031154826569871,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,4884,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-04,HQL9HTH6E2,26984051261280231-27041801612171859,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,5788,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-05,NPB26SV6E2,26932677059750990-26994861566865867,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,5867,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-06,WCGNQSV5E2,26924617497223612-26942658372086192,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,4973,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-06,5B9LSSV5E2,26949351914750171-26931311096554252,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,6046,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-07,8N6ATTD6E2,26958503707168325-26958503753834987,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,5196,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-08,XJ3P9UZ5E2,27043450532006966-27088423397509680,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,5325,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-08,AMG8BUZ5E2,27346319598386725-27081166668235357,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,4871,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-09,N4DDEUZ5E2,27092102850475072-26984652227886806,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,5008,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-10,VCB4QSV6E2,26995623820122980-27058926647126024,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,3993,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-11,LBPCYTM6E2,27136110909407595-27130101213341904,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,4768,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-11,SASE8UD6E2,27376643775354307-27376643808687637,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,4186,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-12,NG2AHTV5E2,27141797128838979-27102367006115318,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,6002,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-13,9VVJ6UM6E2,27089510467400978-27151676897851002,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,4640,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-13,EW55RT96E2,27416483388037012-27118825387802813,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,3877,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-14,77YUNUD6E2,27168608139491211-27036117139406980,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,6530,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-15,63AVRUH6E2,27124737610544928-27044305521921475,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,5662,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-15,S6QLXT56E2,27184521494566542-27069920879359940,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,4553,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-16,GBCV2U56E2,27156133170738701-27195894773429214,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,5534,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-17,UMU84UV5E2,27092665593752135-27200089919676364,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,6197,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-18,YDF45VD6E2,27103250816026946-27224195733932445,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,5329,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-19,MDXHRTV6E2,27226717517013606-27094019966950030,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,6244,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-19,469JAVD6E2,27229558510062838-27185597174458970,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,4687,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-20,4HSYQVZ5E2,27195173376834684-27247310348287656,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,7915,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-21,YH65PU96E2,27200397816312242-27255321134153242,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,5891,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-21,5YPELU56E2,27249685521383470-27249685584716797,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,4737,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-22,GG3Y6UV6E2,27280121045006580-27140825645602795,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,6718,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-23,4QJDLUR6E2,27244006758618008-27276434858708536,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,6658,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-24,TKWPUVD6E2,27237593162592707-27306561512362533,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,6500,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-24,2YT5FVM6E2,27550555754629774-27230517936633563,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,7077,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-25,TBKV3V56E2,27259549190397101-27248609218157768,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,3037,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-26,Y3EA7V56E2,27270833415935346-27282971734721510,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,7553,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-27,SM8BSVM6E2,27589485237403492-27589485380736811,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,7447,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-28,SPFDAWD6E2,27285030791182277-27296018130083540,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,6273,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-28,74P9CV56E2,27332698036415551-27340345912317432,transactionId,No aplica,False,,Pendiente cartola TC junio completa
2026-06,Meta,Almagro Inmobiliaria,Arcilla Roja,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,8283,meta-almagro-inmobiliaria-2026-06,2026-06-30,2026-06-29,T9LRDWD6E2,27359362740415749-27243885618630131,transactionId,No aplica,False,,Pendiente cartola TC junio completa
